payment_id,order_id,provider,amount,status,transaction_id,created_at,updated_at
603,603,PayPal,470.57,failed,5bb011d5-15f7-4e1a-ace9-8c1e1c97ef31,2025-09-20 19:40:36,2025-10-24 19:40:36
604,604,Stripe,1196.81,failed,a4ecdc22-f086-483a-9680-d90676782a61,2025-09-04 19:40:36,2025-10-11 19:40:36
605,605,Stripe,45.06,pending,0d3fba3e-206c-4ad9-a192-e1ed8378c05a,2025-11-05 19:40:36,2025-11-04 19:40:36
606,606,PayPal,108.82,success,da076077-9b7e-4aa2-babd-a27c6b065d88,2025-09-13 19:40:36,2025-10-08 19:40:36
607,607,PayPal,346.08,pending,92e5fd22-a71f-44e4-96a9-e1a60bdaabe6,2025-09-13 19:40:36,2025-10-19 19:40:36
608,608,Adyen,208.27,pending,d25fdce4-6d79-4ed9-9b27-7e6a2c4c95d0,2025-08-22 19:40:36,2025-11-02 19:40:36
609,609,Stripe,855.73,refunded,8b99ab5f-7974-43ba-9cca-38d0569288fb,2025-10-11 19:40:36,2025-11-02 19:40:36
610,610,Stripe,1359.89,pending,82e83fe4-733e-4fdd-9228-f8cf3171874a,2025-09-01 19:40:36,2025-10-12 19:40:36
611,611,PayPal,904.91,pending,1463332a-71f6-4e7b-839a-82f7275f536d,2025-09-12 19:40:36,2025-10-26 19:40:36
612,612,Adyen,612.37,refunded,25ad4813-fed7-4263-80ca-7e0b0d899cb5,2025-09-28 19:40:36,2025-10-14 19:40:36
613,613,Adyen,596.18,success,e945b90c-4114-48d8-bcb3-5f6c72fba377,2025-08-23 19:40:36,2025-10-18 19:40:36
614,614,Adyen,327.63,refunded,ea83a26e-188f-4881-9873-2b387e34ad4e,2025-10-31 19:40:36,2025-10-28 19:40:36
615,615,Stripe,654.36,refunded,edec9b7e-e547-4e7d-9ab2-96e4ed1269d8,2025-08-12 19:40:36,2025-11-01 19:40:36
616,616,Stripe,1233.54,pending,084ec55e-c3ed-4935-aba0-a5434946365d,2025-10-23 19:40:36,2025-10-25 19:40:36
617,617,Stripe,621.77,failed,def02653-c1ed-4f11-86a0-59e8dff1a513,2025-10-21 19:40:36,2025-10-11 19:40:36
618,618,Stripe,1234.55,pending,65039aab-c8ce-4246-8ea6-28729824130e,2025-11-05 19:40:36,2025-10-15 19:40:36
619,619,Adyen,590.22,success,378ec0f1-9191-4f5e-a41e-be48ccc55dcd,2025-09-16 19:40:36,2025-10-23 19:40:36
620,620,Adyen,113.82,refunded,5fe266b6-a08a-4f05-afd8-fa4075e08743,2025-09-14 19:40:36,2025-11-05 19:40:36
621,621,Stripe,548.5,refunded,806c5ce0-b64e-4241-9053-d3f5a21975a2,2025-10-19 19:40:36,2025-11-04 19:40:36
622,622,Stripe,216.54,refunded,2e738d30-f5f7-4b48-a109-18f88bdc3555,2025-08-28 19:40:36,2025-10-22 19:40:36
623,623,Adyen,225.81,refunded,67e780ac-1bbd-4191-a42c-8b0b02e8c8bf,2025-08-25 19:40:36,2025-10-23 19:40:36
624,624,Adyen,1241.73,failed,2c78a3f7-aada-4eea-9b01-6d929c23f79e,2025-08-27 19:40:36,2025-10-29 19:40:36
625,625,Stripe,793.82,failed,f1387ee9-cb13-4c3b-b7aa-51db5e906f49,2025-08-09 19:40:36,2025-10-11 19:40:36
626,626,Stripe,1498.13,success,dc0db389-31ef-4c23-8c7b-a6b86433aabd,2025-09-08 19:40:36,2025-10-10 19:40:36
627,627,Adyen,621.15,success,9cb42685-b0de-43bf-bc91-1f67157d1a7d,2025-08-20 19:40:36,2025-10-14 19:40:36
628,628,Adyen,670.08,refunded,edd481d5-4311-43d3-8111-40ed463792ac,2025-09-15 19:40:36,2025-10-13 19:40:36
629,629,PayPal,772.42,success,9b183abb-16e4-46d8-9880-50260deb4f17,2025-08-11 19:40:36,2025-10-28 19:40:36
630,630,Adyen,767.82,failed,16643378-244f-497c-afaa-16fd7a1cddfd,2025-10-23 19:40:36,2025-10-20 19:40:36
631,631,Stripe,1206.73,pending,e6e37d3f-28d8-45d5-94b6-314440bb85a7,2025-10-01 19:40:36,2025-10-24 19:40:36
632,632,PayPal,636.84,success,f7dd9fd0-9052-4e7b-bb1f-40adfca74435,2025-10-12 19:40:36,2025-10-19 19:40:36
633,633,PayPal,587.4,failed,b5f93e51-fb20-4e93-bbf7-008779750561,2025-10-30 19:40:36,2025-10-22 19:40:36
634,634,PayPal,431.71,pending,ac154d18-99f9-42be-9a0e-e5a97211b715,2025-10-13 19:40:36,2025-10-20 19:40:36
635,635,Stripe,978.66,refunded,ed4b665a-1814-4f72-95b0-f3388931f053,2025-08-11 19:40:36,2025-10-07 19:40:36
636,636,Adyen,751.72,refunded,1263ac76-2c23-4736-974d-466658ccf44e,2025-10-16 19:40:36,2025-10-31 19:40:36
637,637,PayPal,728.92,refunded,f49efb1d-eb22-41ae-bf5b-64406cbaed15,2025-08-18 19:40:36,2025-10-20 19:40:36
638,638,Adyen,228.77,refunded,95dc26c2-8294-41ad-81a2-c7c517a2d9fb,2025-09-21 19:40:36,2025-10-16 19:40:36
639,639,PayPal,942.15,pending,ed192bb9-11fe-4ba9-8651-8cbf9ca2ac7e,2025-09-14 19:40:36,2025-10-24 19:40:36
640,640,PayPal,1040.87,failed,471546a9-0928-47b1-9f54-1839068f371b,2025-10-09 19:40:36,2025-10-29 19:40:36
641,641,Adyen,1008.39,failed,cad35480-d7b2-4e29-b6b1-abb613b3be2c,2025-08-16 19:40:36,2025-10-12 19:40:36
642,642,PayPal,258.44,refunded,6958b31d-760a-48d8-98af-8426d872750d,2025-10-08 19:40:36,2025-11-02 19:40:36
643,643,PayPal,711.14,success,df12febc-1c89-4078-8011-3c6fc4709616,2025-08-23 19:40:36,2025-10-22 19:40:36
644,644,Adyen,296.3,failed,f9c2916b-623c-4f4b-bff4-a89c0da66f89,2025-08-30 19:40:36,2025-10-13 19:40:36
645,645,PayPal,1148.92,failed,6eee5c45-8555-48e6-aef9-16226eb6b74f,2025-08-19 19:40:36,2025-10-09 19:40:36
646,646,PayPal,932.22,refunded,fa89c755-ed12-45b9-b1b3-8327a1f9fee0,2025-08-23 19:40:36,2025-10-18 19:40:36
647,647,PayPal,188.34,success,6f2c9b20-d3b6-4652-ac90-c2292463cc84,2025-09-12 19:40:36,2025-11-05 19:40:36
648,648,Stripe,1097.51,failed,39090052-1b98-4514-9a9c-c14100028f1e,2025-10-25 19:40:36,2025-10-22 19:40:36
649,649,PayPal,430.21,pending,2123b4f0-fdb5-4361-bf94-4e631719a1d4,2025-09-29 19:40:36,2025-10-20 19:40:36
650,650,PayPal,1391.42,success,bd4e977d-63b8-4f1b-9425-e8273fd188e1,2025-09-11 19:40:36,2025-10-11 19:40:36
651,651,PayPal,169.21,refunded,7a0d989f-eeb0-403c-b4c2-0e22aa3e5323,2025-08-27 19:40:36,2025-10-29 19:40:36
652,652,Adyen,1241.53,success,dadf2df3-7cda-4dcb-a2c2-ac0a17baf4eb,2025-10-07 19:40:36,2025-11-03 19:40:36
653,653,Stripe,298.39,failed,2aefe608-a24a-4350-8176-043b85d9cc57,2025-09-09 19:40:36,2025-11-05 19:40:36
654,654,Adyen,159.55,success,c530b694-0887-4f8f-a769-8cb13e6c46c8,2025-09-20 19:40:36,2025-10-24 19:40:36
655,655,PayPal,620.48,pending,b55c1736-0f02-4100-833e-6b82913d1e7b,2025-10-16 19:40:36,2025-11-05 19:40:36
656,656,Adyen,880.61,refunded,d3bdce31-0b21-4cbe-9577-c8bcebb2b59f,2025-10-28 19:40:36,2025-10-15 19:40:36
657,657,PayPal,986.9,pending,9bf88711-2257-4085-8667-1c136c868082,2025-10-01 19:40:36,2025-10-25 19:40:36
658,658,Stripe,288.86,refunded,e41300d9-aea1-437e-9a12-3d61668d785c,2025-10-09 19:40:36,2025-10-23 19:40:36
659,659,Adyen,1229.07,success,031c643c-9c15-4dcd-a3bf-ce7c46815edd,2025-08-28 19:40:36,2025-11-01 19:40:36
660,660,PayPal,1103.34,refunded,5314f7ef-5cca-4e2f-b76c-7f88e75ca94f,2025-09-22 19:40:36,2025-11-06 19:40:36
661,661,Adyen,370.0,success,884c4300-662e-4145-bd95-91c1aca1e08c,2025-11-03 19:40:36,2025-10-15 19:40:36
662,662,Adyen,138.2,success,30658393-b50c-4c80-96e1-0ca5d6f9aed5,2025-10-09 19:40:36,2025-10-10 19:40:36
663,663,Adyen,1245.3,refunded,0482c3e0-4a90-4456-974a-fe31c4d40f33,2025-10-29 19:40:36,2025-10-23 19:40:36
664,664,PayPal,1471.67,refunded,3b27e713-0d9a-421b-9c98-f0d9ef10d717,2025-10-20 19:40:36,2025-10-31 19:40:36
665,665,Adyen,179.17,success,87ed71b6-41e6-4e78-8030-a11132b7d027,2025-10-16 19:40:36,2025-10-29 19:40:36
666,666,PayPal,1037.77,refunded,8806519a-c6b3-4d04-b4b6-0b2a1b77127d,2025-11-03 19:40:36,2025-10-19 19:40:36
667,667,Stripe,685.06,refunded,ea51d577-b3d5-4fe3-bd31-79d99733c72a,2025-09-24 19:40:36,2025-10-23 19:40:36
668,668,Adyen,764.92,refunded,429bd04e-e0b9-45d2-b74b-79a3570311d6,2025-10-30 19:40:36,2025-10-21 19:40:36
669,669,PayPal,969.29,success,c32be418-5389-41ec-89fe-2e3d2984ff4b,2025-10-01 19:40:36,2025-10-17 19:40:36
670,670,Stripe,1005.07,pending,067316ca-f2b9-458f-82fd-e4b68e477ea8,2025-08-17 19:40:36,2025-10-10 19:40:36
671,671,PayPal,959.88,success,5eefab83-c926-41f0-ae40-088aac7cc04a,2025-10-09 19:40:36,2025-10-23 19:40:36
672,672,Stripe,701.39,pending,2b0ea214-13dd-414e-816b-ffef69ee0a61,2025-08-23 19:40:36,2025-10-09 19:40:36
673,673,PayPal,245.07,refunded,075192f3-d0d7-4487-a193-594bcf60665a,2025-10-23 19:40:36,2025-10-12 19:40:36
674,674,PayPal,1224.77,pending,0a0b5f98-3485-414f-b192-bdad30aaa341,2025-09-17 19:40:36,2025-10-31 19:40:36
675,675,Stripe,202.56,failed,145b33ce-ab1f-46cc-a743-0311f5565ac3,2025-10-24 19:40:36,2025-10-11 19:40:36
676,676,Adyen,1091.9,success,7734bbde-7e9c-4a56-a91b-cb4013bd424f,2025-10-27 19:40:36,2025-11-05 19:40:36
677,677,Adyen,682.17,pending,9cf3ecdf-a424-4b58-acf9-566d3774d83d,2025-08-14 19:40:36,2025-10-12 19:40:36
678,678,Stripe,469.33,refunded,e19ac571-55fd-4c9d-ae15-47eba7a34350,2025-10-10 19:40:36,2025-10-07 19:40:36
679,679,Stripe,1456.68,refunded,476f24e7-d2e1-4bf8-84c7-02971066e99d,2025-11-05 19:40:36,2025-10-14 19:40:36
680,680,Stripe,1135.72,failed,ad617411-08dd-493b-bc6b-4652e017d63b,2025-11-04 19:40:36,2025-10-21 19:40:36
681,681,Adyen,704.97,failed,23a69b9c-26c8-4836-878a-8c417632fd05,2025-09-18 19:40:36,2025-10-24 19:40:36
682,682,Adyen,1360.74,pending,e72f5259-c459-4ee7-aa6f-102ff8a9a1f4,2025-09-03 19:40:36,2025-10-13 19:40:36
683,683,PayPal,335.59,pending,5a4108f0-c272-4851-818b-2a6f9da9039d,2025-08-13 19:40:36,2025-11-05 19:40:36
684,684,Adyen,725.11,pending,ebb84219-1cf2-4370-b894-b8e6282a1366,2025-08-17 19:40:36,2025-10-09 19:40:36
685,685,Adyen,700.79,failed,80377ca3-2cb1-4784-a25e-9cf228223a78,2025-08-31 19:40:36,2025-10-12 19:40:36
686,686,PayPal,847.19,success,4c336d0c-7580-461c-8696-a03e8dde5de3,2025-10-09 19:40:36,2025-10-26 19:40:36
687,687,PayPal,1108.28,refunded,1342a1bd-8295-458f-aa46-c1a6222fd574,2025-10-06 19:40:36,2025-11-02 19:40:36
688,688,PayPal,633.85,failed,837f25ea-f9de-4641-b676-fb725e98efed,2025-09-11 19:40:36,2025-11-03 19:40:36
689,689,PayPal,987.58,refunded,b666ced1-aa86-4da7-b073-e15d18a1fbf9,2025-08-23 19:40:36,2025-10-31 19:40:36
690,690,Adyen,253.25,failed,5bf583e9-2fd7-4175-a765-ba2f232a53ea,2025-09-27 19:40:36,2025-10-27 19:40:36
691,691,Stripe,1363.31,failed,b3c3ccbf-bcf0-4cb2-b0eb-122c7b1f5578,2025-09-21 19:40:36,2025-11-04 19:40:36
692,692,Stripe,773.47,pending,6bb4a36c-4dac-4230-a8cb-313603c72d0c,2025-10-03 19:40:36,2025-10-18 19:40:36
693,693,Stripe,1399.22,pending,e5722d8e-815a-4489-b7f5-3701bd0c4a04,2025-09-27 19:40:36,2025-10-26 19:40:36
694,694,Adyen,109.24,refunded,e0ccd03e-ffe1-4799-af43-54459b493027,2025-08-28 19:40:36,2025-10-28 19:40:36
695,695,PayPal,1448.82,success,14f38dea-ec9d-4499-92e7-148ece3114f2,2025-09-16 19:40:36,2025-10-26 19:40:36
696,696,Stripe,454.15,success,9dee7b69-45ed-4d1b-8629-84f07c5214d4,2025-10-18 19:40:36,2025-10-10 19:40:36
697,697,Stripe,717.63,pending,a3068be6-2a6d-4bbd-b68c-40a47c28839a,2025-09-09 19:40:36,2025-10-10 19:40:36
698,698,Adyen,413.9,success,32552457-68ac-4666-bb66-65d4869c2e8d,2025-09-22 19:40:36,2025-10-26 19:40:36
699,699,Stripe,746.54,refunded,de69b0b7-1e47-4819-914d-6e56b94aa008,2025-09-19 19:40:36,2025-10-20 19:40:36
700,700,Adyen,843.14,refunded,5a2f8191-2356-4307-a499-b76e12abb2f9,2025-10-08 19:40:36,2025-10-17 19:40:36
701,701,PayPal,326.66,pending,4a194a85-d568-4637-a0a6-a1064f3ee8f9,2025-10-25 19:40:36,2025-10-27 19:40:36
702,702,PayPal,1322.7,refunded,1fdda117-17c3-4aa9-9b7f-77814460f6ba,2025-10-29 19:40:36,2025-10-16 19:40:36
703,703,Stripe,230.06,failed,8eb1baa5-619d-483d-a4fd-b803639ce56b,2025-08-14 19:40:36,2025-11-03 19:40:36
704,704,Stripe,1409.24,pending,ca60ee2d-ff16-4c93-ae70-6578e3c7dae6,2025-10-24 19:40:36,2025-10-25 19:40:36
705,705,PayPal,1476.91,refunded,3c30168f-8475-4a9c-903a-faddfde6ad78,2025-10-12 19:40:36,2025-11-05 19:40:36
706,706,Adyen,1331.63,pending,d0cc667c-950b-475c-97c0-37d0eee54616,2025-08-31 19:40:36,2025-10-20 19:40:36
707,707,PayPal,526.16,success,61b21717-3ae6-4ebf-b5ae-ab7080d99608,2025-08-24 19:40:36,2025-10-22 19:40:36
708,708,Stripe,27.93,pending,97a4e02b-c6da-4c05-bb21-499482a40d12,2025-09-16 19:40:36,2025-10-22 19:40:36
709,709,Adyen,146.57,refunded,3e6e6bd7-49f0-4440-8d7b-b6767ec39ee0,2025-09-02 19:40:36,2025-10-10 19:40:36
710,710,Adyen,1430.74,success,0944dd65-d458-4c42-9acf-19af5baa1f41,2025-11-01 19:40:36,2025-11-06 19:40:36
711,711,Stripe,1099.64,refunded,9c6c41cf-0e63-497f-b7bd-c304dc87006f,2025-09-27 19:40:36,2025-10-10 19:40:36
712,712,Stripe,85.76,success,8019b0d7-235b-4ab7-b901-b6f261c41bab,2025-09-29 19:40:36,2025-10-29 19:40:36
713,713,Stripe,1472.77,success,82c810df-201a-4753-9bd5-cd42f1d75844,2025-08-19 19:40:36,2025-10-25 19:40:36
714,714,PayPal,499.37,failed,b11bf4fe-5498-4ed5-baf5-2687f8817a0d,2025-10-23 19:40:36,2025-10-12 19:40:36
715,715,PayPal,1134.59,failed,cbc5c604-383e-44ca-8357-248b0c805f1c,2025-10-12 19:40:36,2025-10-29 19:40:36
716,716,PayPal,1159.41,failed,b343c0f7-e985-4b72-820c-1b980590da8d,2025-08-29 19:40:36,2025-10-29 19:40:36
717,717,PayPal,255.38,failed,fbb8b64f-e37a-493a-88c3-81a51ce7537a,2025-10-24 19:40:36,2025-10-16 19:40:36
718,718,PayPal,368.71,refunded,70bfcd37-736f-4f9b-9344-72e86b8f2f9d,2025-09-18 19:40:36,2025-10-18 19:40:36
719,719,Stripe,1123.8,refunded,b92d85e0-7999-4de9-8738-309c4be85a98,2025-10-08 19:40:36,2025-11-04 19:40:36
720,720,PayPal,1148.2,pending,5441bdae-a3b2-410d-b82d-f25341ce9c9f,2025-08-28 19:40:36,2025-10-17 19:40:36
721,721,Stripe,954.82,success,373eedb5-fea1-4d4f-b187-baadfb2358dc,2025-09-26 19:40:36,2025-10-29 19:40:36
722,722,Adyen,864.45,failed,4274e1d9-6267-4782-9a4d-8fde98a4949f,2025-09-13 19:40:36,2025-10-13 19:40:36
723,723,Stripe,503.74,failed,470afcbe-a013-4273-a628-176f24b0c81e,2025-11-01 19:40:36,2025-10-16 19:40:36
724,724,Adyen,145.63,failed,bdd358b5-4f56-46d0-ac88-a9389d665e3b,2025-10-06 19:40:36,2025-10-10 19:40:36
725,725,PayPal,96.12,refunded,41d55c21-f32f-485b-aab0-88b2ad062dff,2025-08-09 19:40:36,2025-11-02 19:40:36
726,726,Adyen,1144.92,success,8e3c91ab-919a-4bd7-b756-a6a727b6bba7,2025-08-26 19:40:36,2025-10-26 19:40:36
727,727,Stripe,1319.49,failed,2343e913-45bb-4751-8dc9-5b4e195e77de,2025-10-08 19:40:36,2025-10-12 19:40:36
728,728,Adyen,1313.24,refunded,f180e9f6-056e-4f18-98e2-e9121e0c5f59,2025-10-11 19:40:36,2025-10-28 19:40:36
729,729,Adyen,480.94,success,c33ecaf6-dd7b-4441-8f5e-ead8c4b8b153,2025-11-06 19:40:36,2025-10-17 19:40:36
730,730,Stripe,1317.33,pending,4fce00f2-87f0-4743-811a-944e48f03c44,2025-08-28 19:40:36,2025-10-07 19:40:36
731,731,PayPal,144.7,refunded,184b2fb2-1851-48ab-8869-97cf51978a08,2025-09-22 19:40:36,2025-10-27 19:40:36
732,732,Stripe,1204.08,failed,0f4d83eb-dbdc-4824-8f41-29e453f301d8,2025-09-11 19:40:36,2025-10-19 19:40:36
733,733,PayPal,1324.66,refunded,38c9de46-5816-43c2-9d28-8c356fb10f07,2025-11-05 19:40:36,2025-10-27 19:40:36
734,734,PayPal,1240.43,failed,62dc1165-aefb-4cd7-9a5b-6ce46a3e0480,2025-09-06 19:40:36,2025-10-23 19:40:36
735,735,PayPal,453.44,refunded,2ee53155-96a6-4106-b43a-453aee228650,2025-09-10 19:40:36,2025-10-26 19:40:36
736,736,PayPal,960.74,failed,1b632b9d-d661-488e-80b5-9da4ab940838,2025-11-02 19:40:36,2025-10-15 19:40:36
737,737,Adyen,266.09,success,a7e4b392-2256-42f8-a942-0dc4bcb55cd2,2025-10-25 19:40:36,2025-10-11 19:40:36
738,738,Stripe,814.34,success,4d529687-fde9-4754-b20f-aa1c7bde0b20,2025-09-18 19:40:36,2025-10-14 19:40:36
739,739,Adyen,122.51,failed,eadf2b97-8694-48dc-a1c0-e0b62c6eba0b,2025-09-14 19:40:36,2025-11-05 19:40:36
740,740,Adyen,1001.79,failed,3b1e29a0-938b-42f6-84c2-db6fd68079f3,2025-08-25 19:40:36,2025-11-04 19:40:36
741,741,Stripe,1336.42,failed,e12d24a9-8a9f-4cb3-9796-34cb23406740,2025-09-04 19:40:36,2025-10-18 19:40:36
742,742,Adyen,335.77,success,8b220716-fdc2-47b7-982f-f5dc0d43508d,2025-08-28 19:40:36,2025-10-23 19:40:36
743,743,Adyen,562.4,pending,972c322c-09b1-446d-9673-4128f1e76c9e,2025-08-14 19:40:36,2025-10-13 19:40:36
744,744,PayPal,148.75,pending,a8d5cb0f-649c-42a9-8a7e-3ed697cfc7c6,2025-10-26 19:40:36,2025-10-22 19:40:36
745,745,Adyen,463.1,refunded,e4242943-66da-4919-afd7-60c63806b908,2025-09-19 19:40:36,2025-10-25 19:40:36
746,746,Adyen,1486.96,success,d8a16860-7781-4f9f-938b-4dcd8decd093,2025-09-30 19:40:36,2025-10-09 19:40:36
747,747,PayPal,1497.28,failed,0b832d14-d3c1-49da-a7d5-a1cf8532e110,2025-10-30 19:40:36,2025-10-11 19:40:36
748,748,Adyen,1144.56,failed,c3d3b0c5-540e-4090-893f-e043e8bbc267,2025-09-01 19:40:36,2025-10-21 19:40:36
749,749,PayPal,20.48,pending,a01c5745-1961-44b2-9ca6-15360cda629d,2025-08-13 19:40:36,2025-10-29 19:40:36
750,750,Adyen,1111.71,failed,d99aa0fb-826b-48f6-afc2-b6a88bd091c9,2025-09-04 19:40:36,2025-10-26 19:40:36
751,751,PayPal,1458.09,failed,ace58f81-c4b8-43fb-814d-39caeac7d668,2025-09-23 19:40:36,2025-10-13 19:40:36
752,752,Adyen,1326.85,success,cd9a71a1-071a-472d-8af1-e66ed2185388,2025-09-05 19:40:36,2025-11-03 19:40:36
753,753,Stripe,251.35,failed,33625748-540b-4cf5-a8ab-824bea1cf126,2025-10-23 19:40:36,2025-10-30 19:40:36
754,754,PayPal,928.34,success,b26d6707-fc6e-4a37-af74-7b842fe7ff16,2025-09-25 19:40:36,2025-10-29 19:40:36
755,755,Stripe,1495.92,pending,95682c13-5309-40d3-af5d-057a39e7e33f,2025-10-17 19:40:36,2025-10-29 19:40:36
756,756,Stripe,482.74,pending,b4dda31e-e426-4b6e-83b4-0a74fce7aa20,2025-10-12 19:40:36,2025-10-23 19:40:36
757,757,PayPal,261.88,pending,37d4e580-1b32-45bc-b1ff-e13aeda88f02,2025-09-30 19:40:36,2025-10-26 19:40:36
758,758,PayPal,1319.8,refunded,ea0bf963-ea66-42d7-a1e4-988ef2ede016,2025-08-11 19:40:36,2025-10-24 19:40:36
759,759,Stripe,1123.7,pending,035a6e2c-ad8e-4716-935c-0ab4a9bd0cea,2025-08-20 19:40:36,2025-10-18 19:40:36
760,760,PayPal,769.96,refunded,b8729d49-32e3-4b7d-ab9d-e1390cf6ddd2,2025-10-31 19:40:36,2025-10-20 19:40:36
761,761,PayPal,985.02,refunded,ce722730-6841-465d-ae58-a121c2bc9786,2025-10-30 19:40:36,2025-10-08 19:40:36
762,762,PayPal,84.7,failed,96ae488c-a449-4323-b0d2-f982efbdc2dc,2025-08-22 19:40:36,2025-10-16 19:40:36
763,763,PayPal,376.87,success,1ab5ef32-28e8-4078-a85e-9e5807adf0cd,2025-09-20 19:40:36,2025-10-08 19:40:36
764,764,PayPal,1030.12,success,c5122790-b0e4-4ef2-9a84-18ede850f5d7,2025-09-27 19:40:36,2025-11-03 19:40:36
765,765,Stripe,537.78,pending,d114351e-9ef1-4fab-821b-fa06c229ddee,2025-08-22 19:40:36,2025-10-15 19:40:36
766,766,Adyen,1350.59,success,a77c74e0-c55d-4f34-9d8b-e457dd4ccd19,2025-09-01 19:40:36,2025-10-11 19:40:36
767,767,PayPal,950.37,success,1b9b7eca-a726-442d-83f5-dc630f2984d7,2025-10-18 19:40:36,2025-10-31 19:40:36
768,768,Stripe,1332.64,success,bc3ba370-f0ae-4643-bb78-9a1b49c12a8e,2025-08-13 19:40:36,2025-10-18 19:40:36
769,769,Adyen,387.97,failed,1d852af1-4a86-469e-b251-9ab275c03de2,2025-09-25 19:40:36,2025-10-28 19:40:36
770,770,PayPal,1365.51,refunded,35329066-2952-47de-aabf-422bca673ebc,2025-09-16 19:40:36,2025-10-17 19:40:36
771,771,Adyen,812.43,success,0e3d99fc-18dc-4fcd-b01d-e02b9e0c6f9d,2025-08-09 19:40:36,2025-10-09 19:40:36
772,772,Stripe,946.33,refunded,d9bee878-614b-4e41-8624-6362b052ca16,2025-08-31 19:40:36,2025-10-12 19:40:36
773,773,Adyen,1063.26,pending,c53bcb07-4fcd-4baa-b219-5aa0ced1e9c6,2025-10-26 19:40:36,2025-10-13 19:40:36
774,774,Adyen,1457.55,refunded,e65553dc-72f1-4d28-9aa8-d234ace934cb,2025-09-27 19:40:36,2025-11-02 19:40:36
775,775,PayPal,512.34,refunded,99f9da88-2519-4f1e-ab7e-cdcb172d8cdc,2025-10-28 19:40:36,2025-10-22 19:40:36
776,776,PayPal,293.25,success,1946b866-cf9a-4423-adaa-ffffc2993caf,2025-09-25 19:40:36,2025-11-02 19:40:36
777,777,PayPal,329.63,pending,99bd232a-8109-4a41-a8fc-1dfe7e03b521,2025-10-08 19:40:36,2025-10-22 19:40:36
778,778,PayPal,299.03,failed,606c3aa6-6796-43c9-8fff-474260e8e762,2025-10-05 19:40:36,2025-10-28 19:40:36
779,779,PayPal,1216.0,refunded,94f3fc8c-77a7-400e-83fc-e9dbc77bc993,2025-09-19 19:40:36,2025-10-13 19:40:36
780,780,PayPal,1313.06,success,4c8a9a3f-1134-4505-9a44-de81e269221f,2025-09-06 19:40:36,2025-10-24 19:40:36
781,781,Stripe,1057.5,failed,659b8a40-013e-4f1d-8ca7-49da2ad38af6,2025-10-08 19:40:36,2025-10-17 19:40:36
782,782,PayPal,111.75,refunded,df42428b-071c-4a1f-9ffb-ea0be25419d8,2025-09-04 19:40:36,2025-10-21 19:40:36
783,783,Adyen,587.26,failed,e36235c8-08c1-4d89-88c0-4f0c51d9e2ac,2025-08-12 19:40:36,2025-10-27 19:40:36
784,784,Stripe,1294.9,failed,6ee5095c-e32c-4911-a6e1-5685e079e036,2025-11-03 19:40:36,2025-10-23 19:40:36
785,785,Adyen,1076.41,refunded,07c2bcb0-301b-4aee-b12c-7bf828f3d795,2025-09-27 19:40:36,2025-10-07 19:40:36
786,786,Stripe,646.05,success,5d25b3b5-73b3-40ac-8d9d-418f375c8f93,2025-08-28 19:40:36,2025-10-20 19:40:36
787,787,Adyen,45.45,success,ecc4889b-96d1-407f-b4d6-ecbb57465ee4,2025-10-06 19:40:36,2025-10-10 19:40:36
788,788,PayPal,542.16,pending,dc46e2ab-7ad4-4fc6-b23c-f38e32abe383,2025-08-31 19:40:36,2025-10-29 19:40:36
789,789,PayPal,471.67,pending,172855e0-e6e8-49d5-9faf-e89ce17c91d6,2025-10-31 19:40:36,2025-10-21 19:40:36
790,790,Adyen,751.33,failed,455c16de-ce51-40e7-8eea-b41d60d7aa5f,2025-08-30 19:40:36,2025-10-13 19:40:36
791,791,Adyen,485.56,refunded,4469e0bc-70e3-4b6e-80a6-d63b6ebe07f7,2025-09-01 19:40:36,2025-10-10 19:40:36
792,792,PayPal,1079.69,success,3abaaee7-5f98-45b4-aad7-c0ccfa3e4f68,2025-09-25 19:40:36,2025-10-12 19:40:36
793,793,PayPal,597.08,success,628a2194-77d8-4f2e-bca4-c34510688c91,2025-09-06 19:40:36,2025-11-06 19:40:36
794,794,PayPal,1030.5,failed,a0fff88a-b0b0-4f94-813c-22a642021d82,2025-08-10 19:40:36,2025-10-13 19:40:36
795,795,PayPal,697.32,success,090ad147-a6bb-49c2-b96e-895771cae1f1,2025-09-03 19:40:36,2025-10-25 19:40:36
796,796,PayPal,1474.96,pending,8cc38203-714c-4fc5-b364-939d31ce570a,2025-10-22 19:40:36,2025-10-09 19:40:36
797,797,Stripe,1341.39,success,edfd1127-ec7d-472b-bb6e-492494f618ef,2025-10-31 19:40:36,2025-10-23 19:40:36
798,798,Stripe,1264.27,failed,2c8c9eb2-596c-4b95-9e56-17ac01ef3c5a,2025-11-03 19:40:36,2025-10-25 19:40:36
799,799,PayPal,509.26,pending,b59673f2-6282-408b-9ac2-495ad475703f,2025-08-25 19:40:36,2025-10-10 19:40:36
800,800,Adyen,118.56,pending,32468055-6fa4-4a0a-ab11-e36e50b17368,2025-09-08 19:40:36,2025-11-04 19:40:36
801,801,PayPal,1404.18,success,3bbf7729-e147-4714-9448-1e85e7aa1324,2025-08-13 19:40:36,2025-10-23 19:40:36
802,802,Adyen,344.74,success,2c587f30-02a8-4492-b263-0340b5f4c92b,2025-09-20 19:40:36,2025-10-22 19:40:36
