order_item_id,order_id,product_id,quantity,unit_price,discount,created_at,updated_at
2280,755,74,3,385.98,12.17,2025-10-23 19:40:36,2025-10-23 19:40:36
2281,755,57,1,81.03,30.42,2025-08-23 19:40:36,2025-10-28 19:40:36
2282,755,12,1,456.32,3.4,2025-10-12 19:40:36,2025-10-28 19:40:36
2283,755,63,2,439.42,35.6,2025-10-16 19:40:36,2025-10-26 19:40:36
2284,756,65,1,70.45,16.29,2025-08-13 19:40:36,2025-10-31 19:40:36
2285,756,95,2,53.79,1.17,2025-08-17 19:40:36,2025-11-01 19:40:36
2286,756,193,3,264.44,17.56,2025-09-17 19:40:36,2025-10-31 19:40:36
2287,756,50,2,437.98,30.54,2025-09-27 19:40:36,2025-10-25 19:40:36
2288,756,199,3,360.94,8.96,2025-10-25 19:40:36,2025-10-11 19:40:36
2289,757,31,3,222.85,2.45,2025-08-16 19:40:36,2025-10-22 19:40:36
2290,757,129,1,452.19,9.61,2025-08-16 19:40:36,2025-11-01 19:40:36
2291,758,171,3,39.01,7.54,2025-10-30 19:40:36,2025-10-09 19:40:36
2292,758,161,2,169.34,5.42,2025-08-08 19:40:36,2025-11-04 19:40:36
2293,758,187,3,302.31,35.39,2025-11-06 19:40:36,2025-10-13 19:40:36
2294,758,57,2,464.39,9.71,2025-09-24 19:40:36,2025-10-12 19:40:36
2295,759,59,3,492.76,44.06,2025-09-28 19:40:36,2025-10-23 19:40:36
2296,759,10,2,19.3,46.76,2025-09-17 19:40:36,2025-10-24 19:40:36
2297,759,107,1,480.66,29.75,2025-08-16 19:40:36,2025-10-23 19:40:36
2298,759,84,1,53.47,1.86,2025-10-15 19:40:36,2025-10-09 19:40:36
2299,759,105,1,183.31,14.68,2025-11-03 19:40:36,2025-11-02 19:40:36
2300,760,64,3,294.45,34.27,2025-08-28 19:40:36,2025-10-25 19:40:36
2301,760,14,1,349.52,24.71,2025-08-21 19:40:36,2025-11-05 19:40:36
2302,760,88,3,484.01,19.43,2025-09-25 19:40:36,2025-10-29 19:40:36
2303,760,181,2,183.9,39.99,2025-09-30 19:40:36,2025-10-08 19:40:36
2304,761,12,1,493.9,45.93,2025-09-15 19:40:36,2025-10-17 19:40:36
2305,761,26,3,32.21,26.2,2025-09-22 19:40:36,2025-10-19 19:40:36
2306,762,135,3,277.75,34.69,2025-11-01 19:40:36,2025-10-14 19:40:36
2307,762,81,2,110.55,25.42,2025-09-15 19:40:36,2025-10-25 19:40:36
2308,762,80,3,443.74,0.59,2025-10-31 19:40:36,2025-11-04 19:40:36
2309,762,65,3,48.93,29.34,2025-09-22 19:40:36,2025-10-15 19:40:36
2310,762,32,3,97.29,6.49,2025-08-13 19:40:36,2025-10-16 19:40:36
2311,763,195,3,139.57,21.65,2025-08-28 19:40:36,2025-11-05 19:40:36
2312,763,81,1,109.62,1.63,2025-10-21 19:40:36,2025-10-10 19:40:36
2313,763,110,1,389.02,21.27,2025-08-28 19:40:36,2025-10-24 19:40:36
2314,763,80,2,72.66,6.73,2025-10-03 19:40:36,2025-10-30 19:40:36
2315,763,2,2,198.52,10.14,2025-10-28 19:40:36,2025-10-11 19:40:36
2316,764,153,2,267.57,34.83,2025-10-20 19:40:36,2025-10-16 19:40:36
2317,764,123,2,77.5,14.48,2025-09-22 19:40:36,2025-10-27 19:40:36
2318,765,112,1,154.09,11.73,2025-10-10 19:40:36,2025-10-22 19:40:36
2319,765,46,3,369.88,33.65,2025-09-16 19:40:36,2025-10-30 19:40:36
2320,765,62,2,280.64,6.36,2025-09-03 19:40:36,2025-11-03 19:40:36
2321,766,61,1,183.11,27.97,2025-11-06 19:40:36,2025-11-02 19:40:36
2322,766,4,3,205.99,26.16,2025-10-07 19:40:36,2025-11-03 19:40:36
2323,767,198,3,74.17,16.6,2025-08-23 19:40:36,2025-10-18 19:40:36
2324,767,78,1,144.81,27.94,2025-10-02 19:40:36,2025-11-05 19:40:36
2325,768,84,1,411.96,44.4,2025-08-23 19:40:36,2025-11-05 19:40:36
2326,768,33,3,468.75,20.17,2025-10-15 19:40:36,2025-10-08 19:40:36
2327,768,14,1,8.59,37.79,2025-10-16 19:40:36,2025-11-04 19:40:36
2328,768,161,1,50.55,10.19,2025-09-03 19:40:36,2025-10-29 19:40:36
2329,768,196,2,496.74,19.63,2025-09-11 19:40:36,2025-10-27 19:40:36
2330,769,102,2,453.91,16.13,2025-08-11 19:40:36,2025-10-19 19:40:36
2331,769,176,3,156.94,43.8,2025-10-01 19:40:36,2025-10-12 19:40:36
2332,769,25,1,353.36,6.35,2025-09-15 19:40:36,2025-10-07 19:40:36
2333,769,54,3,448.03,46.38,2025-08-08 19:40:36,2025-10-29 19:40:36
2334,769,32,2,367.53,43.41,2025-10-14 19:40:36,2025-10-22 19:40:36
2335,770,80,2,323.23,26.43,2025-09-08 19:40:36,2025-10-07 19:40:36
2336,770,183,1,76.18,8.71,2025-10-12 19:40:36,2025-10-16 19:40:36
2337,770,187,3,451.41,10.2,2025-08-29 19:40:36,2025-11-01 19:40:36
2338,770,10,3,63.71,36.65,2025-08-18 19:40:36,2025-10-12 19:40:36
2339,771,151,2,171.0,1.49,2025-08-08 19:40:36,2025-11-06 19:40:36
2340,771,40,1,10.57,38.65,2025-10-15 19:40:36,2025-10-13 19:40:36
2341,771,165,2,457.02,16.61,2025-08-29 19:40:36,2025-10-25 19:40:36
2342,771,126,1,437.73,7.9,2025-10-02 19:40:36,2025-10-21 19:40:36
2343,771,68,1,437.88,46.98,2025-10-26 19:40:36,2025-10-31 19:40:36
2344,772,24,1,208.25,30.99,2025-11-02 19:40:36,2025-10-31 19:40:36
2345,773,200,1,493.66,25.7,2025-09-07 19:40:36,2025-10-28 19:40:36
2346,773,190,2,268.77,45.06,2025-10-13 19:40:36,2025-10-15 19:40:36
2347,773,19,3,152.44,0.5,2025-08-30 19:40:36,2025-10-30 19:40:36
2348,773,24,2,289.38,37.49,2025-09-21 19:40:36,2025-10-27 19:40:36
2349,774,35,1,321.0,24.31,2025-10-17 19:40:36,2025-10-11 19:40:36
2350,775,17,2,181.36,19.13,2025-08-12 19:40:36,2025-10-16 19:40:36
2351,775,105,3,409.42,20.59,2025-10-05 19:40:36,2025-10-26 19:40:36
2352,775,156,1,58.99,0.63,2025-10-25 19:40:36,2025-10-14 19:40:36
2353,775,60,3,471.94,9.77,2025-09-04 19:40:36,2025-10-26 19:40:36
2354,776,18,1,414.93,47.22,2025-09-02 19:40:36,2025-11-04 19:40:36
2355,776,83,3,378.62,37.86,2025-11-02 19:40:36,2025-10-23 19:40:36
2356,776,66,3,229.74,26.16,2025-09-19 19:40:36,2025-10-09 19:40:36
2357,776,53,3,325.35,21.7,2025-10-18 19:40:36,2025-11-03 19:40:36
2358,777,179,1,127.28,29.43,2025-09-02 19:40:36,2025-10-07 19:40:36
2359,777,159,1,136.81,29.04,2025-08-25 19:40:36,2025-10-15 19:40:36
2360,778,120,3,273.18,16.47,2025-08-08 19:40:36,2025-10-25 19:40:36
2361,778,62,3,249.04,23.63,2025-08-18 19:40:36,2025-11-04 19:40:36
2362,779,91,3,458.36,15.14,2025-08-11 19:40:36,2025-11-04 19:40:36
2363,779,197,2,234.31,24.91,2025-10-23 19:40:36,2025-11-03 19:40:36
2364,779,159,3,190.14,7.12,2025-10-01 19:40:36,2025-10-24 19:40:36
2365,779,146,3,207.07,26.27,2025-09-14 19:40:36,2025-10-23 19:40:36
2366,779,126,2,34.08,37.56,2025-09-20 19:40:36,2025-10-22 19:40:36
2367,780,73,2,364.27,30.28,2025-10-18 19:40:36,2025-10-24 19:40:36
2368,780,186,3,459.3,25.67,2025-09-29 19:40:36,2025-10-28 19:40:36
2369,780,42,1,30.63,21.66,2025-10-22 19:40:36,2025-10-31 19:40:36
2370,780,37,1,160.28,16.68,2025-10-04 19:40:36,2025-10-31 19:40:36
2371,781,195,3,473.26,27.91,2025-09-28 19:40:36,2025-10-22 19:40:36
2372,781,156,3,484.66,34.06,2025-08-29 19:40:36,2025-10-28 19:40:36
2373,781,149,2,330.39,4.66,2025-09-18 19:40:36,2025-10-17 19:40:36
2374,781,95,1,303.2,3.73,2025-10-12 19:40:36,2025-10-13 19:40:36
2375,781,65,2,28.84,1.27,2025-09-13 19:40:36,2025-10-30 19:40:36
2376,782,179,3,23.78,15.95,2025-10-17 19:40:36,2025-11-02 19:40:36
2377,782,130,3,287.4,19.22,2025-10-26 19:40:36,2025-10-17 19:40:36
2378,782,193,3,75.59,49.86,2025-08-23 19:40:36,2025-10-21 19:40:36
2379,782,6,2,96.95,36.25,2025-09-21 19:40:36,2025-11-01 19:40:36
2380,782,118,1,489.51,14.27,2025-08-14 19:40:36,2025-11-05 19:40:36
2381,783,55,1,104.92,5.18,2025-10-02 19:40:36,2025-10-22 19:40:36
2382,784,81,3,69.47,18.48,2025-09-11 19:40:36,2025-10-24 19:40:36
2383,784,175,1,385.15,3.08,2025-10-17 19:40:36,2025-10-31 19:40:36
2384,784,191,2,309.41,33.93,2025-08-22 19:40:36,2025-11-04 19:40:36
2385,785,83,3,370.26,1.46,2025-08-20 19:40:36,2025-10-11 19:40:36
2386,786,11,2,296.03,47.98,2025-10-03 19:40:36,2025-10-21 19:40:36
2387,786,4,1,104.79,23.87,2025-09-20 19:40:36,2025-10-23 19:40:36
2388,787,58,1,13.9,23.82,2025-10-07 19:40:36,2025-10-10 19:40:36
2389,788,69,3,21.52,21.26,2025-10-22 19:40:36,2025-10-18 19:40:36
2390,788,88,3,150.32,38.83,2025-09-22 19:40:36,2025-10-16 19:40:36
2391,789,163,1,454.99,10.6,2025-10-10 19:40:36,2025-10-18 19:40:36
2392,789,67,1,291.68,16.88,2025-09-02 19:40:36,2025-10-28 19:40:36
2393,789,62,1,111.46,27.67,2025-08-28 19:40:36,2025-10-15 19:40:36
2394,789,72,2,89.17,24.33,2025-08-15 19:40:36,2025-10-24 19:40:36
2395,790,159,3,173.9,0.9,2025-10-14 19:40:36,2025-10-30 19:40:36
2396,790,189,1,454.25,46.81,2025-09-22 19:40:36,2025-10-10 19:40:36
2397,790,66,1,212.58,49.24,2025-08-24 19:40:36,2025-10-18 19:40:36
2398,791,10,3,144.83,13.13,2025-09-21 19:40:36,2025-10-25 19:40:36
2399,791,11,1,119.75,30.12,2025-09-03 19:40:36,2025-10-29 19:40:36
2400,791,7,3,402.98,20.85,2025-10-23 19:40:36,2025-10-14 19:40:36
2401,791,147,3,463.19,15.42,2025-10-15 19:40:36,2025-10-30 19:40:36
2402,792,196,1,148.9,41.66,2025-09-08 19:40:36,2025-10-26 19:40:36
2403,793,11,3,386.89,28.82,2025-09-21 19:40:36,2025-10-28 19:40:36
2404,793,141,2,297.44,25.46,2025-10-29 19:40:36,2025-10-13 19:40:36
2405,794,47,2,322.69,27.69,2025-10-03 19:40:36,2025-11-05 19:40:36
2406,794,8,3,305.94,25.98,2025-09-26 19:40:36,2025-11-02 19:40:36
2407,794,48,1,115.69,9.87,2025-10-29 19:40:36,2025-10-17 19:40:36
2408,795,11,1,294.06,40.01,2025-09-27 19:40:36,2025-10-16 19:40:36
2409,796,25,2,453.82,6.4,2025-10-10 19:40:36,2025-10-25 19:40:36
2410,796,155,1,356.63,41.13,2025-08-26 19:40:36,2025-10-20 19:40:36
2411,797,108,2,75.26,27.46,2025-08-28 19:40:36,2025-10-26 19:40:36
2412,797,86,1,212.07,11.71,2025-11-01 19:40:36,2025-10-25 19:40:36
2413,797,14,1,75.71,49.56,2025-08-17 19:40:36,2025-10-23 19:40:36
2414,797,47,2,29.14,33.49,2025-08-26 19:40:36,2025-10-09 19:40:36
2415,798,142,3,474.55,13.4,2025-10-20 19:40:36,2025-10-09 19:40:36
2416,798,59,2,90.28,8.95,2025-09-07 19:40:36,2025-10-22 19:40:36
2417,799,56,3,267.7,38.95,2025-10-21 19:40:36,2025-10-23 19:40:36
2418,800,192,3,461.45,42.04,2025-09-08 19:40:36,2025-10-26 19:40:36
2419,800,138,3,274.86,0.3,2025-10-28 19:40:36,2025-10-27 19:40:36
2420,800,16,1,208.61,33.35,2025-10-26 19:40:36,2025-10-14 19:40:36
2421,801,55,1,285.66,8.66,2025-08-12 19:40:36,2025-10-15 19:40:36
2422,801,76,3,266.73,22.63,2025-08-13 19:40:36,2025-11-02 19:40:36
2423,801,141,2,327.5,4.9,2025-11-06 19:40:36,2025-10-31 19:40:36
2424,802,101,2,371.09,38.04,2025-10-23 19:40:36,2025-10-09 19:40:36
2425,802,142,1,286.89,42.41,2025-11-03 19:40:36,2025-10-11 19:40:36
2426,802,36,3,90.3,29.15,2025-09-11 19:40:36,2025-10-24 19:40:36
2427,802,158,3,330.79,2.34,2025-09-08 19:40:36,2025-10-07 19:40:36
2428,802,183,1,255.55,3.19,2025-10-09 19:40:36,2025-10-19 19:40:36
2429,803,136,2,314.94,24.97,2025-10-04 19:40:36,2025-10-10 19:40:36
2430,803,32,2,360.62,40.3,2025-08-30 19:40:36,2025-10-23 19:40:36
2431,803,30,1,311.04,6.45,2025-09-04 19:40:36,2025-10-21 19:40:36
2432,804,199,1,420.58,49.92,2025-08-15 19:40:36,2025-10-11 19:40:36
2433,804,90,1,202.85,35.67,2025-09-16 19:40:36,2025-11-02 19:40:36
2434,805,41,2,413.99,18.94,2025-10-09 19:40:36,2025-10-19 19:40:36
2435,805,8,2,456.36,19.75,2025-08-09 19:40:36,2025-11-04 19:40:36
2436,805,18,3,205.04,29.29,2025-10-03 19:40:36,2025-10-20 19:40:36
2437,806,190,3,317.88,3.08,2025-09-22 19:40:36,2025-10-15 19:40:36
2438,806,79,2,370.86,27.82,2025-09-12 19:40:36,2025-10-29 19:40:36
2439,806,41,1,496.66,34.5,2025-10-11 19:40:36,2025-10-11 19:40:36
2440,806,48,1,100.43,28.27,2025-08-16 19:40:36,2025-10-22 19:40:36
2441,806,24,2,358.63,31.2,2025-09-24 19:40:36,2025-10-31 19:40:36
2442,807,106,3,19.81,18.17,2025-09-23 19:40:36,2025-11-05 19:40:36
2443,807,98,1,403.77,48.17,2025-09-23 19:40:36,2025-10-14 19:40:36
2444,807,58,1,485.55,9.64,2025-10-26 19:40:36,2025-10-14 19:40:36
2445,808,25,1,43.58,24.74,2025-10-19 19:40:36,2025-10-29 19:40:36
2446,808,173,2,258.37,30.29,2025-08-24 19:40:36,2025-11-06 19:40:36
2447,809,110,1,427.96,16.18,2025-08-10 19:40:36,2025-11-01 19:40:36
2448,809,189,3,192.13,40.89,2025-10-29 19:40:36,2025-10-16 19:40:36
2449,810,103,2,425.61,49.77,2025-10-22 19:40:36,2025-11-01 19:40:36
2450,810,131,1,156.64,17.29,2025-10-26 19:40:36,2025-10-18 19:40:36
2451,810,175,2,436.3,43.22,2025-08-18 19:40:36,2025-10-13 19:40:36
2452,810,162,1,187.77,33.91,2025-09-15 19:40:36,2025-10-28 19:40:36
2453,810,8,2,11.71,14.86,2025-10-12 19:40:36,2025-10-08 19:40:36
2454,811,2,2,393.65,10.86,2025-08-17 19:40:36,2025-10-29 19:40:36
2455,811,124,3,278.76,45.96,2025-10-13 19:40:36,2025-10-26 19:40:36
2456,812,1,1,146.01,31.97,2025-09-05 19:40:36,2025-10-25 19:40:36
2457,812,164,1,463.07,26.47,2025-10-30 19:40:36,2025-10-12 19:40:36
2458,813,133,2,493.51,45.71,2025-11-03 19:40:36,2025-11-05 19:40:36
2459,813,1,3,176.18,7.12,2025-10-12 19:40:36,2025-11-01 19:40:36
2460,813,24,1,6.67,28.85,2025-10-30 19:40:36,2025-11-04 19:40:36
2461,813,15,1,193.59,39.46,2025-08-12 19:40:36,2025-10-23 19:40:36
2462,813,122,3,102.49,13.73,2025-09-14 19:40:36,2025-10-27 19:40:36
2463,814,42,2,262.84,7.32,2025-09-10 19:40:36,2025-11-01 19:40:36
2464,814,7,1,159.44,28.59,2025-09-21 19:40:36,2025-10-20 19:40:36
2465,814,1,1,49.78,2.47,2025-10-16 19:40:36,2025-10-30 19:40:36
2466,815,86,2,393.43,27.33,2025-09-01 19:40:36,2025-10-12 19:40:36
2467,815,107,3,72.72,21.82,2025-09-23 19:40:36,2025-10-10 19:40:36
2468,816,115,2,427.68,36.54,2025-09-29 19:40:36,2025-11-04 19:40:36
2469,816,24,3,168.16,26.89,2025-08-31 19:40:36,2025-10-21 19:40:36
2470,816,98,2,238.72,11.13,2025-11-03 19:40:36,2025-11-06 19:40:36
2471,816,198,3,248.88,21.76,2025-09-03 19:40:36,2025-10-27 19:40:36
2472,816,116,3,352.56,7.24,2025-10-12 19:40:36,2025-10-09 19:40:36
2473,817,84,1,480.32,7.51,2025-09-24 19:40:36,2025-10-30 19:40:36
2474,818,150,3,309.43,10.83,2025-10-29 19:40:36,2025-10-27 19:40:36
2475,818,64,3,24.89,30.06,2025-09-13 19:40:36,2025-10-22 19:40:36
2476,818,169,2,304.84,27.99,2025-10-05 19:40:36,2025-11-04 19:40:36
2477,819,75,2,322.7,47.35,2025-10-29 19:40:36,2025-10-28 19:40:36
2478,820,124,3,438.5,8.79,2025-10-21 19:40:36,2025-10-14 19:40:36
2479,820,69,2,33.66,24.79,2025-08-09 19:40:36,2025-10-10 19:40:36
2480,820,128,2,124.05,1.01,2025-09-21 19:40:36,2025-10-20 19:40:36
2481,820,174,1,223.02,12.49,2025-10-22 19:40:36,2025-10-15 19:40:36
2482,820,133,3,83.02,27.09,2025-09-24 19:40:36,2025-10-14 19:40:36
2483,821,171,3,99.23,45.26,2025-09-02 19:40:36,2025-10-13 19:40:36
2484,821,51,1,468.96,36.91,2025-09-18 19:40:36,2025-10-23 19:40:36
2485,821,35,2,17.53,23.47,2025-10-22 19:40:36,2025-10-23 19:40:36
2486,821,199,2,369.43,7.93,2025-08-31 19:40:36,2025-11-03 19:40:36
2487,821,126,3,248.57,14.54,2025-10-15 19:40:36,2025-11-03 19:40:36
2488,822,37,1,214.81,1.75,2025-10-17 19:40:36,2025-10-10 19:40:36
2489,823,173,1,142.45,17.8,2025-08-16 19:40:36,2025-10-13 19:40:36
2490,823,109,2,206.77,4.11,2025-10-09 19:40:36,2025-10-19 19:40:36
2491,823,29,3,255.26,8.09,2025-10-15 19:40:36,2025-10-12 19:40:36
2492,823,191,2,6.22,22.02,2025-11-01 19:40:36,2025-10-20 19:40:36
2493,823,158,3,240.62,47.91,2025-09-17 19:40:36,2025-10-27 19:40:36
2494,824,183,3,267.95,20.81,2025-11-05 19:40:36,2025-11-03 19:40:36
2495,824,149,1,258.95,25.84,2025-10-30 19:40:36,2025-10-20 19:40:36
2496,825,64,3,236.95,11.14,2025-10-01 19:40:36,2025-10-23 19:40:36
2497,825,32,2,478.86,35.62,2025-10-23 19:40:36,2025-10-07 19:40:36
2498,825,192,3,435.24,9.41,2025-10-25 19:40:36,2025-10-11 19:40:36
2499,825,135,3,18.17,18.81,2025-10-26 19:40:36,2025-10-28 19:40:36
2500,826,17,2,146.16,2.12,2025-10-04 19:40:36,2025-10-12 19:40:36
2501,827,17,2,40.89,25.02,2025-09-06 19:40:36,2025-10-19 19:40:36
2502,827,101,2,97.45,30.87,2025-10-22 19:40:36,2025-10-25 19:40:36
2503,828,12,3,485.21,37.48,2025-08-25 19:40:36,2025-10-21 19:40:36
2504,828,106,3,350.56,6.34,2025-09-16 19:40:36,2025-11-02 19:40:36
2505,829,184,3,364.27,46.36,2025-08-23 19:40:36,2025-10-26 19:40:36
2506,829,80,1,172.63,30.92,2025-09-22 19:40:36,2025-10-18 19:40:36
2507,829,176,3,126.4,23.78,2025-10-23 19:40:36,2025-10-22 19:40:36
2508,829,20,2,318.91,27.26,2025-10-31 19:40:36,2025-10-08 19:40:36
2509,830,48,3,465.15,3.3,2025-08-30 19:40:36,2025-10-26 19:40:36
2510,831,180,2,198.91,40.77,2025-08-26 19:40:36,2025-10-20 19:40:36
2511,831,2,3,191.87,22.1,2025-10-15 19:40:36,2025-10-17 19:40:36
2512,831,198,2,30.22,39.4,2025-09-27 19:40:36,2025-10-19 19:40:36
2513,831,127,1,112.29,11.37,2025-08-15 19:40:36,2025-10-18 19:40:36
2514,832,54,3,121.36,42.53,2025-10-03 19:40:36,2025-10-11 19:40:36
2515,832,169,3,126.71,21.43,2025-09-08 19:40:36,2025-10-15 19:40:36
2516,833,34,1,282.12,12.02,2025-10-05 19:40:36,2025-10-20 19:40:36
2517,833,115,2,206.0,21.46,2025-10-07 19:40:36,2025-11-04 19:40:36
2518,834,105,3,159.47,43.11,2025-08-18 19:40:36,2025-10-16 19:40:36
2519,834,156,3,15.53,22.44,2025-08-31 19:40:36,2025-10-17 19:40:36
2520,834,154,2,115.06,40.52,2025-08-11 19:40:36,2025-10-11 19:40:36
2521,835,126,1,330.2,18.67,2025-09-28 19:40:36,2025-10-17 19:40:36
2522,836,178,3,168.36,6.97,2025-09-20 19:40:36,2025-10-08 19:40:36
2523,836,148,2,189.72,26.87,2025-08-22 19:40:36,2025-11-03 19:40:36
2524,836,19,2,343.73,43.06,2025-08-30 19:40:36,2025-10-12 19:40:36
2525,837,146,1,78.55,26.88,2025-09-22 19:40:36,2025-10-23 19:40:36
2526,838,192,2,201.11,45.21,2025-10-18 19:40:36,2025-10-30 19:40:36
2527,839,160,2,278.58,46.92,2025-11-02 19:40:36,2025-10-21 19:40:36
2528,839,22,3,185.64,27.53,2025-10-16 19:40:36,2025-10-22 19:40:36
2529,840,198,2,84.55,17.32,2025-10-21 19:40:36,2025-10-11 19:40:36
2530,840,116,2,272.47,48.41,2025-09-13 19:40:36,2025-10-27 19:40:36
2531,840,51,3,131.65,28.36,2025-09-05 19:40:36,2025-10-14 19:40:36
2532,841,80,2,128.95,0.99,2025-10-24 19:40:36,2025-11-04 19:40:36
2533,841,186,3,159.58,15.74,2025-10-01 19:40:36,2025-11-02 19:40:36
2534,841,157,2,442.33,22.1,2025-10-30 19:40:36,2025-10-12 19:40:36
2535,842,187,3,464.16,46.18,2025-10-22 19:40:36,2025-10-18 19:40:36
2536,842,164,3,396.2,38.86,2025-09-06 19:40:36,2025-10-13 19:40:36
2537,842,28,3,398.72,24.77,2025-09-03 19:40:36,2025-10-16 19:40:36
2538,842,69,3,329.55,3.65,2025-10-21 19:40:36,2025-10-27 19:40:36
2539,843,150,2,229.63,24.04,2025-08-17 19:40:36,2025-11-02 19:40:36
2540,843,132,2,390.74,29.47,2025-10-10 19:40:36,2025-10-16 19:40:36
2541,844,186,1,275.07,11.41,2025-09-19 19:40:36,2025-11-04 19:40:36
2542,844,73,3,185.6,7.1,2025-10-29 19:40:36,2025-10-11 19:40:36
2543,844,140,1,24.34,14.27,2025-08-28 19:40:36,2025-11-01 19:40:36
2544,844,163,1,35.7,5.94,2025-10-27 19:40:36,2025-10-30 19:40:36
2545,845,41,1,87.35,10.44,2025-08-31 19:40:36,2025-10-12 19:40:36
2546,845,153,1,243.66,5.84,2025-08-23 19:40:36,2025-10-23 19:40:36
2547,845,123,3,385.9,2.01,2025-10-20 19:40:36,2025-10-14 19:40:36
2548,846,152,3,490.68,14.65,2025-09-07 19:40:36,2025-11-02 19:40:36
2549,846,43,2,457.15,14.99,2025-09-23 19:40:36,2025-10-31 19:40:36
2550,846,99,2,369.61,6.65,2025-09-19 19:40:36,2025-10-23 19:40:36
2551,846,153,3,30.36,36.09,2025-09-24 19:40:36,2025-11-04 19:40:36
2552,846,16,3,32.7,10.11,2025-10-20 19:40:36,2025-11-04 19:40:36
2553,847,18,2,361.81,33.6,2025-09-08 19:40:36,2025-11-06 19:40:36
2554,848,83,2,454.79,28.8,2025-09-04 19:40:36,2025-10-11 19:40:36
2555,848,170,3,337.77,34.02,2025-10-05 19:40:36,2025-10-18 19:40:36
2556,848,130,3,34.87,13.58,2025-09-12 19:40:36,2025-10-20 19:40:36
2557,848,169,1,99.87,33.31,2025-08-21 19:40:36,2025-10-27 19:40:36
2558,848,173,3,207.16,16.83,2025-09-15 19:40:36,2025-10-25 19:40:36
2559,849,141,1,284.05,18.44,2025-11-01 19:40:36,2025-11-02 19:40:36
2560,849,115,1,391.45,8.02,2025-08-14 19:40:36,2025-10-29 19:40:36
2561,849,29,3,86.63,24.03,2025-08-09 19:40:36,2025-10-14 19:40:36
2562,850,108,1,48.04,1.57,2025-10-16 19:40:36,2025-10-25 19:40:36
2563,850,131,2,477.76,19.93,2025-09-22 19:40:36,2025-10-27 19:40:36
2564,851,146,2,98.66,29.05,2025-09-09 19:40:36,2025-10-30 19:40:36
2565,851,69,3,410.51,48.63,2025-10-05 19:40:36,2025-11-06 19:40:36
2566,851,79,3,38.25,4.45,2025-08-19 19:40:36,2025-10-10 19:40:36
2567,851,170,2,277.34,44.39,2025-10-09 19:40:36,2025-10-23 19:40:36
2568,852,144,2,226.81,8.39,2025-10-11 19:40:36,2025-11-05 19:40:36
2569,852,130,3,141.28,5.53,2025-09-15 19:40:36,2025-11-06 19:40:36
2570,852,110,3,243.91,5.72,2025-10-30 19:40:36,2025-10-22 19:40:36
2571,852,10,2,281.98,14.49,2025-08-15 19:40:36,2025-10-19 19:40:36
2572,853,136,3,235.87,19.78,2025-08-23 19:40:36,2025-11-05 19:40:36
2573,853,61,2,244.9,4.64,2025-10-25 19:40:36,2025-10-11 19:40:36
2574,854,97,3,404.76,31.09,2025-08-19 19:40:36,2025-10-16 19:40:36
2575,854,148,3,407.33,21.37,2025-09-09 19:40:36,2025-10-09 19:40:36
2576,854,115,2,269.77,1.75,2025-08-25 19:40:36,2025-11-04 19:40:36
2577,854,131,3,355.5,26.74,2025-10-27 19:40:36,2025-10-26 19:40:36
2578,854,161,3,427.19,41.55,2025-10-15 19:40:36,2025-10-18 19:40:36
2579,855,153,3,358.88,38.73,2025-08-15 19:40:36,2025-10-16 19:40:36
2580,855,112,1,252.23,42.6,2025-10-24 19:40:36,2025-10-28 19:40:36
2581,855,21,1,75.36,48.6,2025-10-14 19:40:36,2025-10-28 19:40:36
2582,855,14,2,21.68,35.61,2025-10-31 19:40:36,2025-10-17 19:40:36
2583,855,43,3,366.4,9.97,2025-10-13 19:40:36,2025-11-02 19:40:36
2584,856,200,2,348.05,12.89,2025-10-02 19:40:36,2025-10-31 19:40:36
2585,857,43,3,355.67,48.14,2025-08-29 19:40:36,2025-10-31 19:40:36
2586,857,112,3,27.37,14.44,2025-10-08 19:40:36,2025-11-03 19:40:36
2587,857,176,3,90.11,47.64,2025-08-10 19:40:36,2025-10-11 19:40:36
2588,857,109,2,139.35,45.67,2025-10-21 19:40:36,2025-10-13 19:40:36
2589,857,46,2,392.97,0.25,2025-09-22 19:40:36,2025-11-02 19:40:36
2590,858,16,3,250.74,44.52,2025-09-01 19:40:36,2025-10-25 19:40:36
2591,858,20,1,470.9,45.99,2025-09-13 19:40:36,2025-10-25 19:40:36
2592,858,151,2,241.79,48.88,2025-09-17 19:40:36,2025-10-22 19:40:36
2593,859,97,1,132.72,47.14,2025-10-11 19:40:36,2025-10-12 19:40:36
2594,859,200,3,78.47,20.5,2025-08-19 19:40:36,2025-11-05 19:40:36
2595,859,8,1,353.44,10.88,2025-09-06 19:40:36,2025-10-12 19:40:36
2596,859,82,3,276.21,10.08,2025-10-23 19:40:36,2025-10-11 19:40:36
2597,860,176,1,119.45,9.05,2025-09-17 19:40:36,2025-10-28 19:40:36
2598,860,82,1,226.58,33.66,2025-09-13 19:40:36,2025-10-07 19:40:36
2599,860,31,2,285.12,23.1,2025-08-17 19:40:36,2025-10-10 19:40:36
2600,860,152,2,287.32,2.76,2025-09-13 19:40:36,2025-10-13 19:40:36
2601,860,176,1,376.34,45.51,2025-10-05 19:40:36,2025-10-10 19:40:36
2602,861,24,2,307.8,47.9,2025-09-12 19:40:36,2025-10-12 19:40:36
2603,861,115,1,282.81,41.77,2025-11-03 19:40:36,2025-11-01 19:40:36
